MatchID;Champ Name;win;effectiveHealAndShielding;largestKillingSpree;largestMultiKill;timeCCingOthers;totalDamageDealtToChampions;physicalDamageDealtToChampions;magicDamageDealtToChampions;trueDamageDealtToChampions;totalDamageDealt;physicalDamageDealt;magicDamageDealt;trueDamageDealt;damageDealtToTurrets;damageDealtToObjectives;totalHeal;totalDamageTaken;physicalDamageTaken;magicDamageTaken;trueDamageTaken;damageSelfMitigated;goldSpent;totalMinionsKilled;neutralMinionsKilled;visionScore;wardsPlaced;wardsKilled;visionWardsBoughtInGame;turretKills;inhibitorKills
KR_7369964591;Sylas;0;0;2;1;10;12367;93;12225;48;71000;9074;61662;264;0;0;4895;35351;13549;21549;253;20451;7700;122;0;12;6;1;4;0;0
KR_7369964591;Aphelios;0;0;4;1;14;22808;21101;1396;310;145734;130185;4548;11000;1702;2896;4506;18332;9354;8845;131;12695;11300;209;0;13;7;2;0;0;0
KR_7369964591;Ornn;0;0;0;0;26;7712;2988;4724;0;56092;27524;28568;0;0;0;368;28009;15029;12591;388;26318;5650;91;0;9;4;1;0;0;0
KR_7369964591;Milio;0;5622.34326171875;0;1;9;3309;868;2440;0;15484;6730;5142;3610;453;529;4570;15632;6262;9369;0;9374;5800;29;0;50;28;4;10;0;0
KR_7369964591;Hwei;1;89.26175689697266;4;2;35;40710;2189;38286;234;124237;11226;109244;3767;3125;3125;1014;20164;11799;8079;285;11711;11025;160;4;17;9;3;3;1;0
KR_7369964591;Viego;1;0;3;3;6;11168;9609;890;668;212969;141043;4528;67395;1674;56743;21155;35298;29470;5780;48;19459;9533;12;141;22;6;1;11;1;0
KR_7369964591;Volibear;1;0;3;1;31;36052;14096;21462;492;182582;44952;133427;4203;13936;13936;4435;31342;22220;8836;285;28789;14400;203;6;23;8;4;2;6;1
KR_7369964591;Nami;1;5703.81640625;0;0;21;6347;933;5414;0;22235;7773;11624;2838;1737;3574;7801;13382;9711;3206;464;6764;5675;18;0;49;18;5;3;0;0
KR_7369964591;Lucian;1;0;4;1;0;18068;15188;2879;0;116144;104353;8791;2999;5172;14056;2483;16551;12977;3383;190;8889;8900;175;4;29;7;2;1;2;1
KR_7369859894;Hwei;1;104.62538146972656;4;3;45;42530;2357;39891;281;174026;11127;160864;2033;9279;11068;1244;16632;8522;7331;777;10941;14700;220;8;36;11;5;4;2;1
KR_7369859894;Ambessa;1;0;10;5;18;32912;30004;473;2434;295282;237856;671;56754;551;44429;24762;36363;27502;8343;517;40503;13650;8;188;29;6;2;4;1;0
KR_7369859894;Darius;1;0;2;2;22;23527;19080;22;4424;139269;127889;22;11357;4324;4324;4980;25917;21213;4085;617;24013;10213;197;0;22;11;4;2;2;0
KR_7369859894;Lulu;1;6481.9013671875;0;1;45;9556;1431;7942;182;35289;8160;24765;2363;1896;4453;1690;14676;8303;5964;408;8909;8450;26;0;62;23;9;6;1;0
KR_7369859894;Ashe;1;0;3;2;49;18543;15972;2027;544;122219;109231;3564;9423;6604;14861;2253;12550;8220;4050;280;8359;9700;174;4;19;6;3;2;3;0
KR_7369859894;XinZhao;0;0;2;1;22;17094;15447;1262;384;183102;117858;10666;54576;0;28441;19510;38069;24819;12453;797;25688;8575;18;122;32;6;4;5;0;0
KR_7369859894;Thresh;0;1439.537109375;0;1;26;5112;636;4078;398;16757;4788;8595;3372;196;1490;2679;22246;11318;10466;461;13027;5475;26;4;53;23;7;3;0;0
KR_7369859894;Renekton;0;0;2;1;27;16984;14253;2451;280;131744;118937;11504;1303;2452;2863;8346;36510;27036;5415;4058;27967;10150;209;0;37;10;3;5;1;0
KR_7369859894;Aphelios;0;0;3;2;20;17605;15664;1654;285;145272;137612;3857;3801;959;4263;7897;23593;13501;8872;1219;11751;10550;223;4;14;7;5;0;0;0
KR_7369859894;Sylas;0;0;3;2;21;17675;195;16226;1253;67552;4011;58764;4775;0;1479;4782;35862;18341;16189;1331;15563;9000;125;0;15;9;2;2;0;0
KR_7369756039;Viego;1;0;4;3;25;44919;38783;3280;2854;313075;292919;9256;10900;5318;24829;26070;48071;20983;24984;2104;35501;18400;316;32;38;7;8;6;3;1
KR_7369756039;Aatrox;1;0;4;2;23;28889;22392;4464;2032;201721;180423;12867;8430;6169;25896;25808;47593;26084;19995;1514;33854;12475;209;4;38;15;4;3;2;0
KR_7369756039;JarvanIV;1;0;0;1;33;17956;14559;409;2986;313224;198912;13718;100592;2890;35595;26025;50389;28988;19988;1411;55891;12030;39;191;38;6;8;6;1;0
KR_7369756039;Karma;1;8316.9140625;0;1;31;18858;1602;16605;651;66203;11418;47454;7331;1591;9772;3909;15039;6186;8754;99;11266;10200;66;2;132;45;22;6;1;0
KR_7369756039;Ziggs;1;0;7;2;18;36506;625;35082;798;255706;18055;232930;4720;8680;30650;2168;15154;5032;9962;158;10471;14225;291;4;18;7;5;1;3;0
KR_7369756039;Zac;0;0;3;2;39;20047;730;16860;2456;273335;26893;166502;79939;0;21453;69658;62774;39914;15292;7567;51017;12900;38;169;20;1;5;0;0;0
KR_7369756039;KogMaw;0;316.8404541015625;0;1;12;17643;1354;13175;3113;222925;19488;190935;12501;1873;3005;904;19194;10678;8211;304;12790;10800;260;7;15;10;1;0;1;0
KR_7369756039;Gnar;0;0;4;2;40;33427;26530;6624;272;234872;207265;23069;4538;3057;8352;6926;33005;17541;14470;993;34489;14608;286;6;22;8;4;1;1;0
KR_7369756039;Mordekaiser;0;0;2;2;9;35726;5301;29878;545;218853;26614;183589;8649;1414;6174;15102;38871;25825;12231;814;63164;14375;241;16;22;7;4;3;0;0
KR_7369756039;Blitzcrank;0;1139.1319580078125;0;1;42;8840;2224;6538;78;22692;5115;14108;3468;0;1314;1132;26947;12979;13147;821;27710;7800;35;10;113;59;12;15;0;0
KR_7368853619;Vladimir;1;0;3;2;4;18004;1159;16845;0;83022;7919;74050;1052;3420;3420;15941;18837;12649;6188;0;8840;6950;167;0;13;7;1;2;1;0
KR_7368853619;Talon;1;0;5;2;4;9374;8670;0;703;174680;120554;0;54124;1441;40536;13917;22740;17902;4657;180;11405;7475;11;134;27;4;3;3;0;0
KR_7368853619;Yone;1;0;0;1;8;9737;6989;1420;1327;109028;96813;7938;4276;4691;4691;6042;17668;9711;7901;56;12940;7375;179;4;17;5;2;3;2;0
KR_7368853619;Heimerdinger;1;0;2;2;30;29764;546;29121;96;141286;7468;128662;5156;15009;15009;527;11101;7549;3024;528;3939;9450;173;0;16;6;4;2;5;2
KR_7368853619;Nautilus;1;611.6307373046875;2;1;48;7413;2592;3999;822;12780;5205;5675;1900;1219;1405;2069;11885;7951;3714;220;14112;5250;15;0;39;8;9;2;1;0
KR_7368853619;Nasus;0;0;0;1;21;12471;8360;4110;0;67502;48402;19055;45;0;0;6297;19337;4205;14444;687;13587;5658;116;0;11;7;0;1;0;0
KR_7368853619;Viego;0;0;0;1;12;7965;7000;666;298;101732;69553;3291;28887;0;4182;9198;21983;12444;9178;360;9323;5425;4;78;24;5;0;5;0;0
KR_7368853619;Hwei;0;70.0999984741211;5;2;9;12886;1523;11363;0;91431;13674;74747;3009;1293;1293;542;9793;4561;4442;789;4312;8100;162;1;17;9;2;4;0;0
KR_7368853619;Zeri;0;0;2;2;2;12516;8301;4118;96;75970;50152;24067;1750;0;2060;2422;18240;4649;12696;894;6824;6825;137;0;11;6;0;1;0;0
KR_7368853619;Rell;0;745.7467041015625;0;1;36;5364;1643;3130;590;11578;4033;5245;2299;0;764;333;17114;5012;11884;216;17512;5400;15;0;45;21;3;6;0;0
KR_7368789584;Mordekaiser;1;0;6;3;25;39308;4236;34970;101;200411;20299;179155;955;7129;7843;13708;49159;29799;16587;2772;58736;14600;234;4;12;6;0;0;3;0
KR_7368789584;JarvanIV;1;0;6;1;37;31731;28307;1838;1586;235192;130950;11489;92752;1562;41006;17666;46221;24962;15346;5912;83443;12900;23;132;30;7;7;2;0;1
KR_7368789584;Diana;1;0;4;2;8;39090;3747;35035;308;223489;23282;196041;4165;10237;18290;3497;36713;17197;15198;4317;45687;14960;220;12;18;3;4;0;5;1
KR_7368789584;Ashe;1;0;3;1;67;32277;27701;4199;376;213588;182114;13405;18067;11083;13847;5225;22737;11258;9555;1924;17434;14600;241;4;42;14;7;4;2;0
KR_7368789584;Seraphine;1;8933.76953125;0;1;35;12714;1188;11500;26;42260;5331;32215;4712;1532;5545;12444;23215;13640;8732;842;12829;7975;40;0;109;55;12;13;0;0
KR_7368789584;Aatrox;0;0;3;1;43;39503;32646;6701;155;185206;156887;12724;15595;2296;9115;23386;54144;26504;26772;867;48148;14500;185;16;16;4;2;0;0;1
KR_7368789584;Teemo;0;0;3;1;39;21811;3792;16967;1051;298132;49742;160568;87820;0;26677;12268;31895;16399;15344;151;14607;12025;25;196;35;4;7;3;0;0
KR_7368789584;Velkoz;0;0;3;1;46;37531;513;26347;10670;189380;11227;152033;26120;4255;7682;3107;28689;13519;14692;477;17806;14375;246;8;30;16;8;3;2;0
KR_7368789584;Caitlyn;0;0;3;2;49;36402;34066;720;1615;201162;197363;1347;2452;5759;15718;3122;26539;12268;14115;155;12381;14175;220;12;28;13;5;5;2;0
KR_7368789584;Swain;0;0;0;1;67;16597;1717;12605;2275;44994;8070;30831;6091;2118;4387;13239;48991;27200;21043;747;32746;10425;37;0;78;29;8;5;1;0
KR_7368769128;Leblanc;1;0;3;1;18;34925;1216;31592;2117;179480;14361;152477;12642;710;2196;3817;33581;13926;17960;1694;15777;14725;240;0;36;8;4;5;0;1
KR_7368769128;Viego;1;107.11529541015625;7;2;16;22535;20099;1746;690;223539;142167;8582;72789;1930;11384;26186;51294;27228;22858;1207;34705;12833;29;147;38;3;12;20;0;0
KR_7368769128;Ryze;1;0;7;2;16;32282;937;31232;112;264227;7802;255944;480;3778;19651;4168;26226;14311;10630;1284;17839;15350;227;27;43;13;10;4;3;0
KR_7368769128;Sivir;1;0;5;2;2;33622;32816;412;394;339420;331787;861;6771;9872;22910;9474;22955;11497;10604;853;12932;15625;310;24;17;12;2;1;4;0
KR_7368769128;Lulu;1;6139.4140625;0;1;23;4035;930;3041;64;13569;2683;8879;2006;1313;2003;2749;22162;9690;11854;617;13625;6975;18;0;67;21;8;5;0;0
KR_7368769128;Swain;0;0;2;2;29;18363;2372;15990;0;167011;20735;142622;3653;5278;11751;7219;41332;19039;21882;410;28507;12650;217;4;34;13;6;4;2;0
KR_7368769128;XinZhao;0;0;3;1;17;16029;13217;923;1888;246787;164364;14541;67880;0;32417;22535;43934;30262;13096;574;32490;10900;22;163;24;3;4;2;0;0
KR_7368769128;Malzahar;0;0;3;2;70;38322;1286;36696;340;233415;12668;206986;13760;4097;13931;1264;29031;10791;16931;1308;18604;13855;262;0;14;7;0;3;0;0
KR_7368769128;Caitlyn;0;0;4;2;24;34182;31302;1157;1723;270002;261368;2655;5978;2796;21874;3262;25762;15909;9371;482;14106;15430;272;32;26;9;6;2;2;0
KR_7368769128;Lux;0;2092.4853515625;0;1;54;19417;963;16749;1704;56821;6687;42984;7149;3110;3998;1736;22282;10163;11517;601;11322;8900;42;0;110;50;9;15;0;0
KR_7368688653;Vladimir;0;0;6;1;6;28155;1920;24741;1493;147024;11621;132423;2980;4018;10070;25493;35574;25823;7259;2490;16965;10725;186;3;18;9;0;3;1;0
KR_7368688653;Belveth;0;0;3;1;23;12229;7900;1769;2560;232363;145457;10824;76082;6483;48855;18102;36365;27179;8445;740;23425;11325;25;156;37;5;8;3;2;0
KR_7368688653;Talon;0;0;0;1;1;13563;12094;34;1433;115974;113737;34;2201;3196;5909;1571;16771;12234;3821;714;8880;9425;184;0;11;5;1;1;1;0
KR_7368688653;Corki;0;0;4;2;5;24359;16281;4589;3488;149890;86838;48801;14249;3418;11012;3997;18232;12026;5508;698;11060;10683;202;4;19;7;7;0;1;0
KR_7368688653;Braum;0;2925.59375;0;1;40;6516;724;5760;32;14699;3344;9100;2254;722;1760;2933;22512;14126;6810;1575;22227;6500;24;0;98;35;13;13;0;0
KR_7368688653;Kled;1;0;3;1;8;22189;20671;0;1518;146518;142652;0;3866;13324;14141;3310;31991;15083;15004;1903;18313;11050;168;4;12;4;2;0;3;1
KR_7368688653;Khazix;1;0;2;2;7;14475;10899;914;2661;199340;125223;914;73203;1680;12395;15439;27304;19318;6383;1602;15146;8912;9;152;31;5;5;3;2;0
KR_7368688653;Aurora;1;0;0;1;7;25017;2390;21574;1052;136905;14806;120216;1882;4357;6922;4541;25068;13210;9759;2098;10044;9300;197;0;20;4;5;2;1;0
KR_7368688653;Caitlyn;1;991.43994140625;4;3;26;23271;22579;462;229;205692;204281;542;868;7836;13095;6800;12418;8671;2952;794;4976;9950;269;9;18;7;5;0;2;0
KR_7368688653;Rell;1;0;0;1;45;5525;813;3954;758;15196;2234;8811;4149;0;215;361;18482;9509;6363;2609;21286;7400;26;0;73;39;9;10;0;0
KR_7367352555;Warwick;0;0;4;2;12;12955;5720;6922;312;110147;76722;25430;7994;3891;6883;12732;20002;15573;2632;1796;14168;9000;181;0;17;7;3;0;1;0
KR_7367352555;Viego;0;0;2;2;16;12855;10061;1152;1641;180428;113164;6108;61154;0;31262;14920;27698;17841;9400;456;16666;8208;21;135;34;8;8;9;0;0
KR_7367352555;Katarina;0;0;0;1;2;10921;390;9325;1205;66039;5478;58917;1643;0;465;857;16671;3970;11575;1125;6995;6050;109;0;9;3;0;2;0;0
KR_7367352555;Corki;0;0;2;1;1;13547;7738;4308;1500;128837;70921;50582;7333;885;3960;2254;11311;6587;4286;437;6211;8558;218;12;21;7;5;3;0;0
KR_7367352555;Braum;0;1385.8717041015625;0;0;29;5081;845;4080;155;13026;3246;5538;4241;262;840;438;14038;7335;5719;983;13358;5150;29;0;55;25;12;6;0;0
KR_7367352555;Ambessa;1;0;2;1;11;14692;12772;779;1139;88918;83013;779;5125;3090;5435;2990;15679;8998;6337;343;17185;7850;147;0;15;9;0;2;1;0
KR_7367352555;Zac;1;269.6473388671875;2;1;39;12915;801;11216;898;197045;24111;117931;55000;0;14577;48579;31643;17433;10705;3504;36745;8700;12;152;20;3;1;2;0;0
KR_7367352555;Leblanc;1;0;8;2;4;15928;1299;13454;1175;100190;10967;73674;15548;4172;6662;1984;14865;7072;6677;1116;7069;9250;168;0;17;7;0;4;1;0
KR_7367352555;Ezreal;1;0;3;1;3;15396;9085;5878;432;151997;131333;14998;5665;9705;18202;3309;11721;8196;3232;292;6819;9808;231;4;25;10;2;2;5;1
KR_7367352555;Pyke;1;307.2060546875;3;2;23;6835;5022;0;1813;17531;13706;0;3825;1087;4033;3509;12411;6369;3736;2305;5617;7925;25;0;92;52;12;11;0;0
KR_7367346302;Vladimir;0;0;2;1;3;20817;538;19091;1188;139821;10085;121092;8644;1170;1170;17762;26289;10218;15060;1010;12126;11000;217;0;17;7;1;2;1;0
KR_7367346302;MonkeyKing;0;0;0;1;5;10604;8627;1857;120;118717;59259;10134;49323;0;14060;8937;31984;19957;10815;1211;22156;7108;13;85;22;5;3;1;0;0
KR_7367346302;Swain;0;0;0;1;52;24838;2941;21849;48;121378;12175;104773;4429;559;559;6890;39809;21682;16972;1154;26168;8675;172;0;14;10;0;3;0;0
KR_7367346302;Caitlyn;0;0;3;2;8;23066;22202;639;224;146189;136125;719;9344;4100;6762;1203;24017;13705;7961;2350;10659;11800;187;0;12;7;6;0;1;0
KR_7367346302;Lux;0;1565.934326171875;0;1;46;12157;1481;10505;170;31971;4537;25899;1534;1570;1888;1112;17954;12997;4354;602;8303;7525;42;0;62;24;11;11;0;0
KR_7367346302;Aurora;1;0;5;2;10;22885;2647;19437;800;110150;17728;90489;1931;3680;5232;6434;23006;6055;16083;868;8387;9575;152;3;23;7;4;3;0;0
KR_7367346302;Elise;1;0;10;3;34;33276;1772;29683;1819;245576;23856;171077;50642;11899;51806;17796;30303;18700;11527;76;14636;14075;60;124;23;2;6;1;6;2
KR_7367346302;Yasuo;1;0;6;2;38;28422;25818;1928;676;221231;192464;25943;2823;4590;6876;7806;26538;14563;11523;452;22369;13225;227;24;15;3;1;1;2;1
KR_7367346302;Ashe;1;0;3;1;50;21550;19125;2274;150;115446;110545;4339;562;5835;7333;3191;20050;11139;8769;141;11439;11800;186;8;22;8;6;0;3;0
KR_7367346302;Pyke;1;0;2;1;23;15752;12869;0;2883;30852;24005;0;6847;869;1179;4980;23927;14337;9376;213;13644;8775;30;4;101;48;10;7;0;0
KR_7367336471;Jax;1;0;2;1;15;13877;7238;6451;188;148387;95048;51018;2320;9729;17263;4382;33354;14328;18230;796;23948;11733;215;4;9;7;0;0;4;0
KR_7367336471;Graves;1;0;4;2;26;24566;20462;808;3295;318419;252738;1273;64407;2017;40820;13511;31006;20735;8980;1290;22847;12300;38;199;32;6;6;5;0;0
KR_7367336471;Akali;1;0;6;2;3;28839;1805;26073;960;171888;15338;153817;2732;3333;4423;3366;25577;15164;8913;1500;13922;13355;232;4;21;10;2;1;1;0
KR_7367336471;Ezreal;1;0;4;1;6;36413;25441;9854;1118;223112;188519;29019;5573;6682;18859;4285;18963;9366;9142;454;11508;14158;255;3;21;7;3;1;3;1
KR_7367336471;Seraphine;1;8059.7978515625;2;1;38;12434;2363;9784;286;26700;4822;20607;1270;511;1590;8037;16677;10466;5591;618;8655;7500;21;0;94;43;7;10;0;0
KR_7367336471;Udyr;0;0;0;1;49;18372;4747;13624;0;149234;36972;111368;896;5948;5948;11743;32233;20772;10320;1140;76825;11425;212;0;12;4;2;1;1;0
KR_7367336471;Kayn;0;0;4;4;8;21459;17249;2602;1606;304691;223003;2602;79085;1242;19335;19632;37226;23012;10779;3434;28763;13500;15;202;12;1;1;0;1;0
KR_7367336471;Corki;0;0;0;1;0;17221;11726;3681;1813;183625;105697;66775;11152;3288;7244;4172;25242;11780;12864;596;10805;11333;247;8;13;8;2;0;2;0
KR_7367336471;AurelionSol;0;0;2;2;18;22928;101;22826;0;126332;5942;114083;6305;590;6882;2166;28956;14473;13622;861;10039;11100;216;2;14;9;2;0;0;0
KR_7367336471;Rell;0;301.8777160644531;0;1;40;7778;2489;4049;1240;15965;5003;6149;4811;116;116;242;23070;12920;9274;875;22974;6825;26;0;95;50;7;11;0;0
KR_7367334019;Akali;0;0;0;1;2;13791;1302;12405;84;91444;11910;75925;3608;0;1740;1257;25469;10119;13971;1377;13182;7150;146;0;20;7;0;2;0;0
KR_7367334019;Vi;0;0;3;2;31;12431;11611;0;820;152075;111852;0;40222;0;5943;9155;25024;11682;12178;1163;27079;8608;10;118;30;10;3;9;0;0
KR_7367334019;Lucian;0;0;0;1;0;19092;17399;1638;54;116552;108395;5052;3104;735;735;3792;18472;10295;6070;2106;8223;9475;176;6;21;9;4;2;0;0
KR_7367334019;Caitlyn;0;0;3;2;33;22236;21109;329;796;172830;166868;604;5356;1609;1609;5247;18672;9366;8566;738;10382;12175;233;16;16;6;5;1;0;0
KR_7367334019;Thresh;0;1985.9298095703125;0;1;37;3839;484;3048;306;11606;3824;5629;2152;252;461;1123;18056;7450;9218;1387;13498;5825;23;0;67;36;8;7;0;0
KR_7367334019;Malphite;1;0;2;2;40;22000;5512;16423;64;116751;38428;71651;6671;3453;5058;706;16249;11427;4368;454;33620;10150;184;0;22;7;5;0;1;0
KR_7367334019;Braum;1;1812.14111328125;0;1;33;7283;1887;4784;610;16554;5534;7793;3227;832;3826;1905;14499;10625;3425;448;14675;7400;25;0;76;36;10;12;1;0
KR_7367334019;Yone;1;0;2;2;22;22365;15460;3952;2952;172792;143289;18038;11464;4143;20079;7286;29174;22612;5918;643;25897;9275;196;15;17;6;2;3;1;0
KR_7367334019;Corki;1;0;3;1;0;12455;7872;3496;1086;136094;76941;47715;11437;6715;12752;1915;15872;12942;2468;461;10923;9433;196;8;21;11;8;2;1;0
KR_7367334019;Nidalee;1;6576.63427734375;7;2;13;24887;3195;19632;2059;314095;25587;209810;78696;13715;65085;28453;30590;26025;4511;54;18396;15000;29;183;21;1;7;0;6;1
KR_7367324459;Vayne;1;0;2;1;2;15704;12817;0;2887;98291;85619;0;12672;2321;9405;3433;11177;5171;4792;1213;4553;8383;160;8;22;11;2;4;1;0
KR_7367324459;Karthus;1;0;10;2;13;25953;456;24263;1233;275660;4227;211836;59594;1779;50720;11938;22884;18270;4460;153;12678;11150;24;181;16;3;3;2;3;0
KR_7367324459;Yone;1;0;2;1;21;23120;17469;3520;2130;165247;143661;15100;6485;8414;8536;6746;20708;11620;8696;391;19275;11765;207;8;20;6;4;3;3;0
KR_7367324459;KogMaw;1;0;4;2;8;12136;1605;10246;284;130079;13136;115562;1380;5511;11457;85;10124;7655;2355;113;3899;10425;209;0;31;7;11;3;2;1
KR_7367324459;Blitzcrank;1;1974.650390625;0;1;38;7726;3009;3826;890;14419;5621;5738;3060;241;523;3753;19176;13930;4823;423;11223;6075;15;0;61;28;6;11;0;0
KR_7367324459;Gwen;0;0;0;1;2;5673;764;3714;1194;86884;18104;36224;32555;534;1521;3028;19762;14840;2511;2410;11865;7350;146;0;12;7;1;0;0;0
KR_7367324459;Viego;0;0;0;1;18;13730;12202;908;620;140690;97457;3357;39875;0;14071;12642;34139;18129;13934;2075;15771;9058;28;93;30;4;4;5;0;0
KR_7367324459;TwistedFate;0;0;2;1;44;13230;1929;11202;98;120019;16726;102618;674;5941;5941;2648;22047;10982;9101;1962;9066;9825;160;4;10;7;1;1;1;0
KR_7367324459;Jinx;0;0;2;2;6;12787;12300;97;389;75090;73947;663;479;3162;3339;1046;15209;3452;11027;729;6897;8475;144;0;15;9;3;1;2;0
KR_7367324459;Lulu;0;3875.727783203125;0;1;27;6542;936;5557;48;19613;3725;14894;993;351;546;1454;10501;3472;6726;303;4204;6400;18;0;56;32;3;6;0;0
KR_7367315100;Aatrox;0;0;8;2;26;26312;21633;4327;352;158005;147478;8152;2375;5066;6570;12260;33035;21740;11147;147;29285;14300;223;1;27;10;5;2;2;0
KR_7367315100;Draven;0;0;2;1;14;17727;17671;0;56;186779;185299;0;1480;619;3614;3556;26412;18043;7887;481;13977;11850;217;22;16;9;3;0;0;0
KR_7367315100;Sylas;0;0;5;2;27;29137;335;28571;230;154271;10945;141256;2069;5308;9080;11240;37030;21467;15277;285;30059;14200;217;0;26;6;4;2;1;0
KR_7367315100;Viego;0;0;2;1;15;7995;7055;567;372;242219;157742;4711;79763;80;35528;17295;34957;27243;7398;315;22713;9950;17;162;37;8;9;6;0;0
KR_7367315100;Pyke;0;0;5;2;22;11074;7876;0;3197;18870;14061;0;4808;132;793;3514;20620;13823;6727;69;11915;9125;25;6;138;73;18;13;0;0
KR_7367315100;Graves;1;0;2;1;14;21162;20399;763;0;276326;264006;1624;10695;16509;16509;7854;29166;19699;9103;363;26014;13033;290;15;20;12;2;2;7;1
KR_7367315100;Khazix;1;0;3;2;12;23518;21035;1317;1165;235423;188941;1317;45164;1117;29017;12585;29999;21721;7096;1182;23452;13350;22;156;36;3;9;2;0;0
KR_7367315100;Hwei;1;2199.599853515625;4;2;46;37745;1819;35925;0;172833;17026;154938;867;1485;4678;1953;16279;6814;9193;272;10113;11835;237;0;30;13;6;4;0;0
KR_7367315100;Ashe;1;0;8;2;55;26726;25414;1177;134;167521;160076;2477;4966;6270;18526;2100;19920;15479;4047;393;13718;14350;234;4;41;11;8;2;2;1
KR_7367315100;Alistar;1;4717.2998046875;0;1;55;7583;986;6597;0;13698;2514;9524;1660;124;265;6662;25473;17090;6386;1996;33344;8275;29;0;78;41;15;15;0;0
KR_7367300811;Yorick;0;0;2;2;14;18882;10658;7468;756;128685;94547;29017;5120;4147;4147;3838;19857;16602;2448;807;13563;8583;194;6;20;10;1;2;1;0
KR_7367300811;Elise;0;0;2;1;25;13323;676;11789;857;145080;16759;85459;42862;3629;11520;10504;21087;14312;6236;538;8935;8975;11;106;17;5;3;3;0;0
KR_7367300811;Smolder;0;0;2;1;8;13813;10292;2722;798;131207;115082;13641;2483;873;1131;4510;20492;14935;3918;1637;9613;9058;219;0;20;8;1;1;0;0
KR_7367300811;Kalista;0;0;5;3;14;22423;17651;3309;1462;125144;109523;8767;6853;1427;12898;5167;21730;16304;3939;1487;8640;11850;172;9;14;8;3;2;1;0
KR_7367300811;Gragas;0;522.708740234375;2;1;37;9635;1828;6540;1266;17797;3763;11868;2165;657;657;4128;22231;15517;5316;1397;19040;7125;16;0;61;24;7;5;0;0
KR_7367300811;KSante;1;308.5252685546875;4;1;32;16635;14455;1818;361;142051;134890;5557;1603;1566;3675;5706;25981;13412;11220;1348;39955;10775;197;1;29;11;0;5;0;0
KR_7367300811;Nidalee;1;2854.1611328125;4;1;6;11988;749;9777;1462;255982;17908;174090;63983;2146;40874;20746;28996;21048;7285;662;15702;11250;23;179;31;3;9;4;1;0
KR_7367300811;Corki;1;0;4;1;0;28922;20027;5697;3197;195552;126163;50636;18753;14399;15682;4202;23434;16935;5243;1255;12735;14658;239;4;19;6;1;1;5;1
KR_7367300811;Jhin;1;0;2;1;19;15615;14888;676;50;132023;127363;4189;470;5105;7935;2678;17094;9624;6752;717;7884;9050;187;0;9;6;1;0;2;0
KR_7367300811;Pantheon;1;0;0;1;12;9018;7657;564;796;20630;16788;1205;2635;1350;4994;1258;16825;10206;5462;1155;8480;6375;18;0;57;29;5;2;0;0
KR_7367292599;Warwick;1;0;2;1;20;13612;6584;6907;120;72651;51400;21119;132;120;3046;10637;21897;17041;3765;1091;16105;6850;112;4;16;7;3;0;0;0
KR_7367292599;FiddleSticks;1;0;2;2;37;20258;406;18689;1163;175904;5722;118266;51915;825;34709;20208;36211;26090;9022;1098;23821;9550;22;128;42;2;9;2;0;0
KR_7367292599;Veigar;1;0;3;2;17;18821;851;17716;254;137060;7218;119923;9919;2989;7793;506;21423;11267;8942;1212;11540;10500;173;9;10;4;1;0;1;0
KR_7367292599;Caitlyn;1;0;5;2;22;31010;29809;421;779;192193;185040;859;6293;21720;45086;2098;14515;9161;4941;412;7967;14300;207;0;23;6;8;2;8;1
KR_7367292599;Lux;1;3624.70361328125;0;1;60;19754;1617;17080;1056;56625;8492;45362;2770;2163;6653;3350;13420;9984;3358;77;9031;8575;30;0;72;31;7;5;0;0
KR_7367292599;Pantheon;0;0;2;2;18;20085;18811;1273;0;96903;91373;3923;1606;213;4997;1915;26356;12359;12977;1018;14969;8850;146;0;13;11;0;2;0;0
KR_7367292599;Graves;0;0;2;2;12;12846;10989;466;1390;205059;155082;1051;48926;0;7263;6690;24600;11521;12664;414;13794;9150;35;145;28;4;8;4;0;0
KR_7367292599;Aurora;0;0;0;1;13;20875;1786;17765;1323;91783;14473;73117;4193;1471;1962;2344;25593;10196;14675;721;13039;8920;144;0;16;9;0;4;0;0
KR_7367292599;Jhin;0;0;4;1;32;13437;12264;1074;98;90537;84674;5334;528;0;1715;2697;15072;7933;6891;247;5939;9800;156;0;17;9;3;2;0;0
KR_7367292599;Nautilus;0;460.4588928222656;0;1;56;7427;2276;4070;1080;16690;6106;5542;5041;0;197;1578;27041;11002;15067;971;31050;5550;35;0;51;21;4;6;0;0
KR_7367280845;Ambessa;1;0;5;1;5;6808;6808;0;0;66566;62654;0;3912;2522;2522;1473;6334;2748;3586;0;6781;5675;121;0;7;3;1;1;1;0
KR_7367280845;Qiyana;1;0;3;2;8;7743;6591;584;567;117423;83692;6507;27224;0;19655;7445;13777;9423;4221;133;6147;5850;5;99;22;5;4;4;0;0
KR_7367280845;Akali;1;0;0;1;0;7707;1082;6207;417;54464;5153;48893;417;0;0;0;8325;6315;1880;130;3547;3975;118;0;8;2;4;1;0;0
KR_7367280845;Kalista;1;0;3;1;8;8058;7060;518;479;74502;69854;893;3754;5268;7096;2535;6221;5366;543;312;3021;6450;152;0;7;5;3;1;1;0
KR_7367280845;Poppy;1;0;4;1;18;6320;5127;461;731;11360;8903;629;1827;881;881;0;9212;6694;2386;130;7494;5625;12;0;46;29;7;9;0;0
